,customer_id,recency_cltv_weekly,T_weekly,frequency,monetary_cltv_avg,exp_sales_3_month,exp_sales_6_month,exp_average_value,cltv,segment
0,cc294636-19f0-11eb-8d74-000d3a38a36f,17.0,30.571428571428573,5.0,187.874,0.9739265135449373,1.9478530270898675,193.63267875855934,395.73323432609794,S
1,f431bd5a-ab7b-11e9-a2fc-000d3a38a36f,209.85714285714286,224.85714285714286,21.0,95.88333333333333,0.9831614610843714,1.966322922168734,96.66504795095446,199.43069329017354,B
2,69b69676-1a40-11ea-941b-000d3a38a36f,52.285714285714285,78.85714285714286,5.0,117.06400000000001,0.670585943428592,1.341171886857184,120.96761941451062,170.2241842710302,B
3,1854e56c-491f-11eb-806e-000d3a38a36f,1.5714285714285714,20.857142857142858,2.0,60.985,0.7004117662378618,1.4008235324757237,67.3201454690565,98.9455258535296,D
4,d6ea1074-f1f5-11e9-9346-000d3a38a36f,83.14285714285714,95.42857142857143,2.0,104.99000000000001,0.39603867236005325,0.7920773447201069,114.32510847125538,95.01165870976973,D
5,e585280e-aae1-11e9-a2fc-000d3a38a36f,120.85714285714286,132.28571428571428,3.0,66.95333333333333,0.38358123241681275,0.767162464833625,71.34814778876209,57.42985706612839,F
6,c445e4ee-6242-11ea-9d1a-000d3a38a36f,32.57142857142857,64.85714285714286,4.0,93.9825,0.6520664367699489,1.3041328735398978,98.13335714870317,134.27840844360583,C
7,3f1b4dc8-8a7d-11ea-8ec0-000d3a38a36f,12.714285714285714,54.57142857142857,2.0,81.815,0.519799877071678,1.0395997541433555,89.57019385755332,97.70063099694448,D
8,cfbda69e-5b4f-11ea-aca7-000d3a38a36f,58.42857142857143,70.71428571428571,5.0,210.93800000000002,0.7077607700674288,1.4155215401348549,217.30090257879857,322.73472698333177,S
9,1143f032-440d-11ea-8b43-000d3a38a36f,61.714285714285715,96.0,2.0,82.98,0.3947242464291562,0.7894484928583122,90.8146156709282,75.22240865685042,F
10,ae608ece-c9d8-11ea-a31e-000d3a38a36f,0.8571428571428571,45.285714285714285,2.0,57.489999999999995,0.5595396245257531,1.1190792490515067,63.58688002893184,74.66138557660925,F
11,c2e15af2-9eed-11e9-9897-000d3a38a36f,306.42857142857144,308.2857142857143,20.0,143.07999999999998,0.7385996666943349,1.477199333388674,144.2042060022903,223.50369993701287,A
